rr,or_minutes,offset_ticks,direction,bias,max_or_points,trades,net,pf,win,maxdd
1.25,30,1,both,vwap_slope,250,382,9698.319999999998,1.2723633608383724,54.712041884816756,-2381.859999999997
1.25,30,1,long,none,0,365,11590.399999999998,1.3585783585783584,57.534246575342465,-1965.159999999998
1.25,30,1,long,none,90,92,1592.9199999999992,1.3066645618115103,55.434782608695656,-948.1600000000001
1.25,30,1,long,none,130,192,5375.919999999998,1.4270019189955132,56.770833333333336,-940.9200000000001
1.25,30,1,long,none,180,291,6062.159999999997,1.2693429041880786,56.013745704467354,-1798.7999999999956
1.25,30,1,long,none,250,345,8480.699999999997,1.2842509165329878,56.811594202898554,-1944.4199999999983
1.25,30,1,long,vwap,0,248,5063.979999999998,1.2082896652709338,57.66129032258065,-2871.1399999999976
1.25,30,1,long,vwap,90,60,2027.1000000000001,1.6665329501588158,60.0,-475.6200000000001
1.25,30,1,long,vwap,130,134,4090.34,1.460834570760956,58.2089552238806,-885.1800000000001
1.25,30,1,long,vwap,180,198,2557.479999999998,1.1546344129711317,56.060606060606055,-2727.1999999999944
1.25,30,1,long,vwap,250,233,2698.079999999998,1.1223550240258593,56.65236051502146,-2573.079999999991
1.25,30,1,long,vwap_slope,0,218,3613.179999999998,1.1720843795364566,56.88073394495413,-3136.8999999999924
1.25,30,1,long,vwap_slope,90,48,720.9799999999996,1.2419980666469757,54.166666666666664,-654.6200000000001
1.25,30,1,long,vwap_slope,130,112,4102.619999999999,1.579975628306224,58.03571428571429,-682.4399999999987
1.25,30,1,long,vwap_slope,180,174,3670.7399999999984,1.2620744112724966,55.74712643678161,-2369.2399999999943
1.25,30,1,long,vwap_slope,250,204,3125.539999999998,1.1679056409771544,56.372549019607845,-2221.1799999999985
1.25,30,1,short,none,0,336,2667.359999999998,1.071959106198061,47.023809523809526,-3394.0199999999986
1.25,30,1,short,none,90,81,1105.5599999999993,1.2162329203844457,46.913580246913575,-766.9000000000001
1.25,30,1,short,none,130,170,5387.699999999999,1.4691107992045216,51.17647058823529,-1006.359999999997
1.25,30,1,short,none,180,257,2561.819999999998,1.106784234838449,46.30350194552529,-2685.6800000000007
1.25,30,1,short,none,250,317,3777.919999999997,1.1156783986684145,47.003154574132495,-2847.9599999999973
1.25,30,1,short,vwap,0,204,3838.539999999998,1.1692292906243051,50.0,-3477.299999999989
1.25,30,1,short,vwap,90,43,472.1799999999996,1.1836547362525385,46.51162790697674,-1280.66
1.25,30,1,short,vwap,130,93,3118.6800000000003,1.4993627228068378,53.76344086021505,-1372.6799999999985
1.25,30,1,short,vwap,180,147,1897.7199999999987,1.133273779676753,49.65986394557823,-2608.0999999999985
1.25,30,1,short,vwap,250,190,3841.3999999999987,1.1928433016395736,50.0,-2843.319999999999
1.25,30,1,short,vwap_slope,0,190,7194.399999999999,1.3772013988287162,52.63157894736842,-2360.139999999992
1.25,30,1,short,vwap_slope,90,36,163.35999999999967,1.0664324289153497,41.66666666666667,-983.6600000000001
1.25,30,1,short,vwap_slope,130,87,4842.120000000001,1.9819513619623943,56.32183908045977,-650.0999999999967
1.25,30,1,short,vwap_slope,180,137,4523.119999999999,1.3851725694237467,52.55474452554745,-1860.7599999999952
1.25,30,1,short,vwap_slope,250,178,6572.779999999999,1.386789743638028,52.80898876404494,-2316.479999999994
1.25,30,2,both,none,0,521,12565.959999999995,1.2324313626114671,53.93474088291747,-3494.8199999999797
1.25,30,2,both,none,90,122,2831.7199999999993,1.397131172830849,54.09836065573771,-1168.4799999999982
1.25,30,2,both,none,130,263,8698.38,1.4815557479676773,55.51330798479087,-1345.7599999999948
1.25,30,2,both,none,180,399,5914.239999999996,1.1640605928799368,52.88220551378446,-2590.1799999999876
1.25,30,2,both,none,250,488,10299.379999999996,1.2130987919260905,53.48360655737705,-2934.3399999999856
1.25,30,2,both,vwap,0,452,8745.019999999997,1.1854008359025086,54.20353982300885,-3297.2999999999956
1.25,30,2,both,vwap,90,103,2423.7800000000007,1.4288525031052166,54.36893203883495,-1191.6800000000003
1.25,30,2,both,vwap,130,227,7121.019999999998,1.468310692790101,56.38766519823789,-1108.3799999999974
1.25,30,2,both,vwap,180,345,4327.199999999997,1.1399725178750262,53.333333333333336,-2426.7199999999884
1.25,30,2,both,vwap,250,423,6392.479999999996,1.1517087069797376,53.664302600472816,-2514.399999999998
1.25,30,2,both,vwap_slope,0,408,10660.079999999998,1.2650366125691055,54.90196078431373,-3285.819999999996
1.25,30,2,both,vwap_slope,90,84,799.8399999999992,1.146054284629094,48.80952380952381,-822.5600000000004
1.25,30,2,both,vwap_slope,130,199,8860.24,1.7336822231790932,57.286432160804026,-897.4199999999928
1.25,30,2,both,vwap_slope,180,311,8076.859999999997,1.3122326821318007,54.340836012861736,-1903.159999999998
1.25,30,2,both,vwap_slope,250,382,9560.819999999998,1.2674204142870804,54.712041884816756,-2389.859999999997
1.25,30,2,long,none,0,365,11434.399999999998,1.3523187704708408,57.534246575342465,-1971.659999999998
1.25,30,2,long,none,90,92,1504.9199999999994,1.2877014016869184,55.434782608695656,-955.6600000000001
1.25,30,2,long,none,130,192,5275.419999999998,1.4166202037209312,56.770833333333336,-947.4200000000001
1.25,30,2,long,none,180,291,5925.659999999997,1.262009301289075,56.013745704467354,-1810.1199999999917
1.25,30,2,long,none,250,345,8332.699999999997,1.2781065246747072,56.811594202898554,-1951.4199999999983
1.25,30,2,long,vwap,0,248,4925.979999999998,1.2018496816121815,57.66129032258065,-2879.6399999999976
1.25,30,2,long,vwap,90,60,1948.5999999999995,1.6363274183119658,60.0,-480.1200000000001
1.25,30,2,long,vwap,130,134,3998.34,1.4479962890506828,58.2089552238806,-889.6800000000001
1.25,30,2,long,vwap,180,198,2435.979999999998,1.1466187724128127,56.060606060606055,-2743.1999999999944
1.25,30,2,long,vwap,250,233,2565.579999999998,1.1158812163105796,56.65236051502146,-2593.5799999999913
1.25,30,2,long,vwap_slope,0,218,3476.179999999998,1.1649232643626675,56.88073394495413,-3150.3999999999924
1.25,30,2,long,vwap_slope,90,48,635.4799999999996,1.2118775172708123,54.166666666666664,-661.1200000000001
1.25,30,2,long,vwap_slope,130,112,4009.119999999999,1.563531376330423,58.03571428571429,-685.9399999999987
1.25,30,2,long,vwap_slope,180,174,3552.7399999999984,1.2524601207463075,55.74712643678161,-2384.7399999999943
1.25,30,2,long,vwap_slope,250,204,2995.039999999998,1.1602323150291085,56.372549019607845,-2228.1799999999985
1.25,30,2,short,none,0,336,2630.859999999998,1.0707054690405902,47.023809523809526,-3409.5199999999986
1.25,30,2,short,none,90,81,1110.5599999999993,1.2156921391697517,46.913580246913575,-771.4000000000001
1.25,30,2,short,none,130,170,5395.699999999999,1.4670420984478378,51.17647058823529,-1012.359999999997
1.25,30,2,short,none,180,257,2548.319999999998,1.1057345052844012,46.30350194552529,-2702.6800000000007
1.25,30,2,short,none,250,317,3749.919999999997,1.1143518611696093,47.003154574132495,-2872.9599999999973
1.25,30,2,short,vwap,0,204,3819.039999999998,1.1677667964916498,50.0,-3494.799999999989
1.25,30,2,short,vwap,90,43,475.1799999999996,1.1835011894096208,46.51162790697674,-1289.16
1.25,30,2,short,vwap,130,93,3122.6800000000003,1.497177120184944,53.76344086021505,-1379.1799999999985
1.25,30,2,short,vwap,180,147,1891.2199999999987,1.132250742294196,49.65986394557823,-2619.0999999999985
1.25,30,2,short,vwap,250,190,3826.8999999999987,1.1913756200992147,50.0,-2859.819999999999
1.25,30,2,short,vwap_slope,0,190,7183.899999999999,1.3752637957332994,52.63157894736842,-2369.639999999992
1.25,30,2,short,vwap_slope,90,36,164.35999999999967,1.066353389529439,41.66666666666667,-990.1600000000001
1.25,30,2,short,vwap_slope,130,87,4851.120000000001,1.9776305288868472,56.32183908045977,-655.5999999999967
1.25,30,2,short,vwap_slope,180,137,4524.119999999999,1.3835430160398794,52.55474452554745,-1870.2599999999952
1.25,30,2,short,vwap_slope,250,178,6565.779999999999,1.3848603999024622,52.80898876404494,-2327.979999999994
1.25,30,4,both,none,0,521,11800.459999999995,1.2160778347940602,53.550863723608444,-3623.8199999999797
1.25,30,4,both,none,90,122,2296.2199999999993,1.3114709624561527,53.278688524590166,-1270.479999999999
1.25,30,4,both,none,130,263,8158.379999999999,1.443147931076813,54.752851711026615,-1361.2599999999948
1.25,30,4,both,none,180,399,5293.739999999996,1.1449739970587505,52.38095238095239,-2709.1799999999876
1.25,30,4,both,none,250,488,9558.379999999996,1.1956220710555925,53.07377049180327,-3056.8399999999856
1.25,30,4,both,vwap,0,452,8110.519999999997,1.170692377337715,53.98230088495575,-3317.7999999999956
1.25,30,4,both,vwap,90,103,2196.2800000000007,1.3832427697451308,54.36893203883495,-1263.0000000000005
1.25,30,4,both,vwap,130,227,6873.019999999998,1.4470256910569101,55.947136563876654,-1117.3799999999974
1.25,30,4,both,vwap,180,345,3836.699999999997,1.1230189419736123,53.04347826086957,-2535.8199999999633
1.25,30,4,both,vwap,250,423,5777.479999999996,1.1360438431205961,53.42789598108747,-2531.399999999998
1.25,30,4,both,vwap_slope,0,408,10198.579999999998,1.2516605741522422,54.41176470588235,-3303.319999999996
1.25,30,4,both,vwap_slope,90,84,711.3399999999992,1.1280987419548862,47.61904761904761,-925.0600000000004
1.25,30,4,both,vwap_slope,130,199,8771.74,1.7177960096167226,56.28140703517588,-1000.9199999999928
1.25,30,4,both,vwap_slope,180,311,7760.359999999997,1.2972627811320436,53.69774919614147,-2059.3599999999915
1.25,30,4,both,vwap_slope,250,382,9118.819999999998,1.2530124025415492,54.18848167539267,-2404.859999999997
1.25,30,4,long,none,0,365,10732.899999999998,1.3266109620338982,56.71232876712329,-1984.659999999998
1.25,30,4,long,none,90,92,936.4199999999994,1.1719047164477212,53.2608695652174,-1020.0200000000002
1.25,30,4,long,none,130,192,4687.919999999998,1.3619696798891834,55.208333333333336,-960.4200000000001
1.25,30,4,long,none,180,291,5267.159999999997,1.2292268149364127,54.98281786941581,-2196.059999999974
1.25,30,4,long,none,250,345,7647.199999999997,1.2518842239026506,55.94202898550724,-1965.4199999999983
1.25,30,4,long,vwap,0,248,4574.479999999998,1.18604189611053,57.25806451612904,-2896.6399999999976
1.25,30,4,long,vwap,90,60,1714.5999999999995,1.5523377552138031,60.0,-574.6200000000001
1.25,30,4,long,vwap,130,134,3741.3399999999992,1.4146365250388444,57.46268656716418,-898.1800000000001
1.25,30,4,long,vwap,180,198,2120.979999999998,1.1265076984925095,55.55555555555556,-2873.9999999999854
1.25,30,4,long,vwap,250,233,2225.079999999998,1.0997034544996673,56.22317596566524,-2634.5799999999936
1.25,30,4,long,vwap_slope,0,218,3285.179999999998,1.154665559350186,55.96330275229357,-3177.8999999999924
1.25,30,4,long,vwap_slope,90,48,544.4799999999996,1.1791040848415477,52.083333333333336,-674.1200000000001
1.25,30,4,long,vwap_slope,130,112,3906.119999999999,1.5427986203944828,56.25,-692.4399999999987
1.25,30,4,long,vwap_slope,180,174,3401.7399999999984,1.2394670781516397,54.59770114942529,-2415.2399999999943
1.25,30,4,long,vwap_slope,250,204,2818.039999999998,1.1495232091958116,55.392156862745104,-2242.1799999999985
1.25,30,4,short,none,0,336,2315.859999999998,1.0617715530669987,47.023809523809526,-3606.519999999998
1.25,30,4,short,none,90,81,1124.5599999999993,1.2153991135492128,46.913580246913575,-780.4000000000001
1.25,30,4,short,none,130,170,5414.199999999999,1.4631907823819479,51.17647058823529,-1023.859999999997
1.25,30,4,short,none,180,257,2360.319999999998,1.09704417213631,46.30350194552529,-2901.6800000000007
1.25,30,4,short,none,250,317,3450.4199999999973,1.1043658324264185,47.003154574132495,-3088.459999999998
1.25,30,4,short,vwap,0,204,3536.039999999998,1.1542305179312753,50.0,-3774.799999999991
1.25,30,4,short,vwap,90,43,481.6799999999996,1.1833909507637488,46.51162790697674,-1306.16
1.25,30,4,short,vwap,130,93,3131.6800000000003,1.4930366414665404,53.76344086021505,-1392.1799999999985
1.25,30,4,short,vwap,180,147,1715.7199999999987,1.1189633247493807,49.65986394557823,-2641.5999999999985
1.25,30,4,short,vwap,250,190,3552.3999999999987,1.176290767612203,50.0,-3137.819999999999
1.25,30,4,short,vwap_slope,0,190,6913.399999999998,1.3584933055391342,52.63157894736842,-2559.139999999992
1.25,30,4,short,vwap_slope,90,36,166.85999999999967,1.0663976697545607,41.66666666666667,-1003.6600000000001
1.25,30,4,short,vwap_slope,130,87,4865.620000000001,1.9684521866515932,56.32183908045977,-668.0999999999967
1.25,30,4,short,vwap_slope,180,137,4358.619999999999,1.366252121741761,52.55474452554745,-2058.2599999999957
1.25,30,4,short,vwap_slope,250,178,6300.779999999999,1.3664488407691908,52.80898876404494,-2519.979999999994
1.25,60,0,both,none,0,505,7273.299999999996,1.1528990336204232,51.48514851485149,-5588.499999999991
1.25,60,0,both,none,90,49,-816.2600000000003,0.739169057920536,40.816326530612244,-1486.4000000000003
1.25,60,0,both,none,130,155,787.7999999999988,1.0766214213186123,49.67741935483871,-1567.64
1.25,60,0,both,none,180,286,2080.8599999999988,1.0990740405692878,50.349650349650354,-4430.459999999999
1.25,60,0,both,none,250,408,6875.579999999996,1.2089683154775475,50.98039215686274,-5009.8399999999965
1.25,60,0,both,vwap,0,419,7994.939999999998,1.2040097986679936,52.2673031026253,-5167.519999999996
1.25,60,0,both,vwap,90,42,-89.5800000000003,0.9631854944765913,47.61904761904761,-695.8800000000001
1.25,60,0,both,vwap,130,130,875.299999999999,1.0983056786607157,50.76923076923077,-1568.9
1.25,60,0,both,vwap,180,236,2781.359999999998,1.1651678187130334,51.271186440677965,-3880.499999999995
1.25,60,0,both,vwap,250,335,6451.5999999999985,1.2402148812888107,51.34328358208955,-4572.0999999999985
1.25,60,0,both,vwap_slope,0,381,9441.559999999998,1.271498308016848,54.330708661417326,-3005.319999999958
1.25,60,0,both,vwap_slope,90,33,-193.92000000000024,0.906479677462914,42.42424242424242,-803.3000000000002
1.25,60,0,both,vwap_slope,130,111,1692.859999999999,1.24077155673889,53.153153153153156,-961.9200000000001
1.25,60,0,both,vwap_slope,180,215,5219.399999999998,1.3773418488405882,54.418604651162795,-1707.6999999999935
1.25,60,0,both,vwap_slope,250,302,8475.019999999999,1.3765022292433367,54.63576158940398,-2413.3999999999924
1.25,60,0,long,none,0,319,6117.939999999998,1.2574013067935597,56.112852664576806,-2958.2999999999975
1.25,60,0,long,none,90,33,915.0799999999997,1.709155442582805,63.63636363636363,-378.46000000000004
1.25,60,0,long,none,130,105,903.799999999999,1.1449726351719849,55.23809523809524,-1310.42
1.25,60,0,long,none,180,199,2795.739999999998,1.2332578539950376,55.778894472361806,-2658.2400000000002
1.25,60,0,long,none,250,262,3247.119999999998,1.1812482277737708,54.961832061068705,-2632.6400000000003
1.25,60,0,long,vwap,0,232,3828.819999999998,1.2127155311304838,55.603448275862064,-2530.0
1.25,60,0,long,vwap,90,22,841.7199999999998,1.951182027753921,63.63636363636363,-388.22
1.25,60,0,long,vwap,130,73,1070.4799999999993,1.2334265167010474,57.534246575342465,-1000.7
1.25,60,0,long,vwap,180,144,1447.4399999999987,1.1572518088781696,54.861111111111114,-2473.5600000000004
1.25,60,0,long,vwap,250,186,1204.3599999999985,1.0897393864972162,53.76344086021505,-2438.2200000000003
1.25,60,0,long,vwap_slope,0,209,2425.8399999999983,1.1471113693175543,55.50239234449761,-2077.9199999999937
1.25,60,0,long,vwap_slope,90,16,1024.1599999999999,3.240069991251093,68.75,-329.98
1.25,60,0,long,vwap_slope,130,61,1355.8599999999994,1.3835270024100204,57.377049180327866,-803.1800000000001
1.25,60,0,long,vwap_slope,180,131,2839.559999999999,1.3745538293511035,56.48854961832062,-1345.1399999999983
1.25,60,0,long,vwap_slope,250,171,854.4599999999984,1.0701614651417912,54.97076023391813,-2976.4799999999977
1.25,60,0,short,none,0,277,5325.519999999999,1.1798020176374464,47.65342960288809,-2823.9
1.25,60,0,short,none,90,32,-1188.6800000000003,0.525908554289908,31.25,-1313.5200000000002
1.25,60,0,short,none,130,91,1006.6599999999992,1.1639773123397545,47.25274725274725,-1445.5800000000002
1.25,60,0,short,none,180,151,2534.76,1.2048797520841517,46.35761589403973,-1598.88
1.25,60,0,short,none,250,226,6404.259999999998,1.3252739371887188,47.78761061946903,-1979.1200000000001
1.25,60,0,short,vwap,0,187,4166.119999999999,1.1966145145092235,48.1283422459893,-3849.579999999999
1.25,60,0,short,vwap,90,20,-931.3000000000002,0.3985248908522565,30.0,-904.6200000000001
1.25,60,0,short,vwap,130,57,-195.18000000000046,0.95479768036462,42.10526315789473,-1180.0200000000002
1.25,60,0,short,vwap,180,92,1333.9199999999992,1.1747111984282907,45.65217391304348,-2512.6000000000004
1.25,60,0,short,vwap,250,149,5247.24,1.3905073907976346,48.322147651006716,-3073.9799999999987
1.25,60,0,short,vwap_slope,0,172,7015.719999999998,1.3836674516048943,52.90697674418605,-2606.6399999999867
1.25,60,0,short,vwap_slope,90,17,-1218.0800000000002,0.2464055037244178,17.647058823529413,-1202.38
1.25,60,0,short,vwap_slope,130,50,336.9999999999997,1.0964030505701226,48.0,-1025.68
1.25,60,0,short,vwap_slope,180,84,2379.8399999999992,1.3807232307977808,51.19047619047619,-955.3600000000001
1.25,60,0,short,vwap_slope,250,131,7620.5599999999995,1.7376115531292948,54.19847328244275,-1692.399999999998
1.25,60,1,both,none,0,505,6764.799999999996,1.1417103785758576,51.48514851485149,-5620.499999999992
1.25,60,1,both,none,90,49,-829.7600000000003,0.7367479282732016,40.816326530612244,-1503.4000000000003
1.25,60,1,both,none,130,155,745.2999999999988,1.0720742849627494,49.67741935483871,-1576.64
1.25,60,1,both,none,180,286,1985.859999999999,1.0940917046581993,50.349650349650354,-4459.96
