or_minutes,offset_ticks,direction,bias,max_or_points,regime,target,trades,net,pf,win,maxdd,seg1,seg2,seg3,seg4,seg5,min_seg,n_pos,min_seg_trades
5,1,long,vwap_slope,0,none,atr1.5,851,10516.259999999997,1.177411648956307,32.90246768507638,-2813.79999999999,461.9999999999993,1949.879999999999,2026.1399999999987,2785.2199999999993,3381.0199999999986,461.9999999999993,5,152
30,1,long,vwap_slope,200,none,atr2.0,686,9924.359999999991,1.2059297482162323,51.74927113702624,-2884.079999999999,461.8799999999993,675.8199999999989,3892.3599999999988,5051.619999999999,662.1999999999989,461.8799999999993,5,120
30,1,long,vwap_slope,200,none,atr2.5,686,9932.359999999991,1.2060957476344043,51.74927113702624,-2884.079999999999,461.8799999999993,675.8199999999989,3900.3599999999988,5051.619999999999,662.1999999999989,461.8799999999993,5,120
30,1,long,vwap_slope,200,none,atr1.5,686,10139.359999999991,1.210390982579606,51.74927113702624,-2884.079999999999,461.8799999999993,675.8199999999989,3678.8599999999988,5480.619999999999,662.1999999999989,461.8799999999993,5,120
15,2,both,vwap_slope,130,none,rr1.0,1348,13696.479999999992,1.1760534558534692,53.85756676557863,-2756.1599999999708,2081.6599999999994,759.9799999999987,461.59999999999764,5077.419999999998,5315.82,461.59999999999764,5,207
10,0,short,vwap_slope,130,adx,rr3.0,478,13679.779999999995,1.3843181081355944,41.21338912133891,-1906.0399999999956,461.3199999999996,1945.6199999999988,2777.6800000000003,1940.599999999999,5388.52,461.3199999999996,5,77
60,0,long,vwap_slope,200,none,rr2.0,592,14570.919999999996,1.480254132990024,58.108108108108105,-1841.799999999996,1645.159999999999,1487.6399999999992,5456.84,5522.039999999999,459.2399999999992,459.2399999999992,5,99
15,0,long,vwap_slope,200,none,rr1.5,779,7133.039999999994,1.1309645643052049,47.625160462130935,-2260.819999999984,453.4399999999994,647.2599999999992,1401.5399999999986,1702.8399999999986,2927.9599999999987,453.4399999999994,5,146
5,1,long,vwap_slope,0,none,atr2.5,851,12152.759999999997,1.2050197685270472,32.90246768507638,-2813.79999999999,452.4999999999993,2353.879999999999,2081.639999999999,2723.7199999999993,4629.52,452.4999999999993,5,152
5,1,long,vwap_slope,0,none,atr2.0,851,11494.759999999997,1.1939191619413172,32.90246768507638,-2813.79999999999,452.4999999999993,2319.379999999999,2081.639999999999,2723.7199999999993,4005.02,452.4999999999993,5,152
5,1,long,vwap_slope,200,adx,atr1.5,532,12524.319999999996,1.345141439889769,34.21052631578947,-1593.9000000000008,450.19999999999936,1940.8999999999992,2902.92,1000.9999999999993,4592.040000000001,450.19999999999936,5,79
15,2,long,vwap_slope,0,adx,rr2.0,491,8906.659999999996,1.2300769328930872,47.25050916496945,-2354.5999999999967,450.0399999999994,1847.8799999999992,1182.3199999999993,1775.1199999999992,2785.58,450.0399999999994,5,82
15,0,long,vwap_slope,200,adx,atr2.0,484,8390.339999999998,1.2232966403600705,45.45454545454545,-1893.0799999999963,448.5399999999993,869.6199999999992,1199.8199999999993,2833.3600000000006,2354.2800000000007,448.5399999999993,5,78
15,0,long,vwap_slope,200,adx,atr2.5,484,8390.339999999998,1.2232966403600705,45.45454545454545,-1893.0799999999963,448.5399999999993,869.6199999999992,1199.8199999999993,2833.3600000000006,2354.2800000000007,448.5399999999993,5,78
15,0,long,vwap_slope,200,adx,atr1.5,484,8786.839999999998,1.2338489085521542,45.45454545454545,-1893.0799999999963,448.5399999999993,869.6199999999992,1229.3199999999993,3200.3600000000006,2354.2800000000007,448.5399999999993,5,78
60,0,long,none,200,none,rr1.5,989,15340.639999999992,1.2818409065271557,55.91506572295247,-2996.179999999993,1540.5599999999986,4457.0599999999995,5206.439999999999,3688.8599999999988,447.71999999999866,447.71999999999866,5,147
15,0,long,vwap_slope,0,none,rr2.0,794,12730.439999999991,1.2171245112309013,46.221662468513856,-2331.5999999999967,447.69999999999914,2343.5199999999986,2088.0399999999986,2945.5999999999985,4905.579999999998,447.69999999999914,5,152
30,1,long,vwap_slope,200,none,rr3.0,694,9757.439999999997,1.2018882329937983,51.72910662824207,-2884.079999999999,445.95999999999947,960.3799999999989,2874.4199999999987,4781.439999999999,695.2399999999989,445.95999999999947,5,124
30,1,long,none,130,none,atr1.0,993,13582.679999999991,1.224409702499378,49.74823766364552,-1924.4999999999943,1421.339999999999,4766.9,442.1399999999983,4600.659999999998,1354.119999999999,442.1399999999983,5,112
60,0,both,vwap_slope,0,none,atr2.0,1288,21350.37999999999,1.2238209615135436,52.95031055900621,-4264.60000000021,441.9399999999986,3684.939999999998,5325.479999999998,5160.539999999997,6440.099999999999,441.9399999999986,5,244
60,2,both,vwap_slope,200,none,rr1.5,1081,15775.559999999992,1.238771551489276,53.098982423681775,-2797.340000000004,3157.46,2219.2199999999993,4593.919999999998,5363.879999999999,441.07999999999856,441.07999999999856,5,158
5,1,long,vwap_slope,200,adx,atr2.5,532,14221.82,1.391920633827075,34.21052631578947,-1593.9000000000008,440.69999999999936,2344.899999999999,2958.42,1000.9999999999993,5840.540000000003,440.69999999999936,5,79
5,1,long,vwap_slope,200,adx,atr2.0,532,13563.82,1.3737876679297276,34.21052631578947,-1593.9000000000008,440.69999999999936,2310.399999999999,2958.42,1000.9999999999993,5216.040000000003,440.69999999999936,5,79
60,2,long,vwap_slope,200,none,atr2.5,585,14726.599999999997,1.487074819132138,57.77777777777777,-1865.799999999996,1673.3399999999988,1236.3399999999992,5971.32,4870.0,438.9599999999991,438.9599999999991,5,96
60,2,long,vwap_slope,200,none,atr1.5,585,14505.599999999997,1.479765356321428,57.77777777777777,-1865.799999999996,1673.3399999999988,1236.3399999999992,5750.32,4870.0,438.9599999999991,438.9599999999991,5,96
60,2,long,vwap_slope,200,none,atr2.0,585,14719.099999999997,1.486826760439467,57.77777777777777,-1865.799999999996,1673.3399999999988,1236.3399999999992,5963.82,4870.0,438.9599999999991,438.9599999999991,5,96
60,2,long,vwap_slope,200,none,atr1.0,585,14268.099999999997,1.4719101643868415,57.77777777777777,-1865.799999999996,1609.339999999999,1236.3399999999992,5610.32,4837.0,438.9599999999991,438.9599999999991,5,96
15,0,both,vwap_slope,200,none,atr2.0,1493,34197.679999999986,1.297811321464544,43.20160750167448,-3319.5800000001072,438.89999999999816,4479.819999999998,3693.5399999999972,9228.439999999999,14802.74,438.89999999999816,5,274
15,0,long,none,0,adx,atr2.5,906,16274.059999999994,1.2207919174772563,44.03973509933775,-4206.5399999999845,438.7399999999989,4722.359999999999,788.3799999999985,991.7999999999986,8694.100000000002,438.7399999999989,5,160
15,0,long,none,0,adx,atr1.5,906,13966.559999999994,1.189485817488761,44.03973509933775,-4206.539999999988,438.7399999999989,4495.859999999999,545.8799999999985,1358.7999999999986,6486.5999999999985,438.7399999999989,5,160
15,0,long,none,0,adx,atr2.0,906,15178.559999999994,1.2059291514805512,44.03973509933775,-4206.5399999999845,438.7399999999989,4722.359999999999,795.3799999999985,991.7999999999986,7590.1,438.7399999999989,5,160
15,0,both,none,130,adx,atr2.5,1020,16757.699999999993,1.2143791936649675,41.17647058823529,-3378.0600000001905,581.8199999999993,5342.079999999998,5706.719999999998,2813.999999999998,438.10000000000036,438.10000000000036,5,135
15,2,short,none,130,none,rr3.0,1191,20924.66,1.2425967092569454,40.050377833753146,-3990.420000000114,437.73999999999853,7389.4,3005.0399999999995,3979.1399999999976,6113.339999999998,437.73999999999853,5,184
10,1,both,vwap_slope,130,adx,rr2.0,948,15012.479999999992,1.2258047534201286,42.93248945147679,-3009.699999999999,436.93999999999915,640.1599999999985,2785.0199999999986,3293.4999999999986,6671.5999999999985,436.93999999999915,5,135
15,2,long,vwap_slope,0,none,rr2.5,792,15625.919999999996,1.2639926447954526,46.21212121212121,-2354.600000000013,435.4399999999991,2629.5199999999986,2653.039999999999,4407.34,5500.58,435.4399999999991,5,152
30,1,both,vwap_slope,130,adx,rr1.0,666,10481.659999999994,1.2662464635216288,55.1051051051051,-1817.399999999987,1044.539999999999,2369.0,434.2999999999988,4605.139999999999,2297.38,434.2999999999988,5,63
30,0,long,none,200,none,atr1.5,1212,14199.619999999992,1.1678625816490078,50.41254125412541,-3161.03999999999,434.21999999999855,2847.159999999998,3585.159999999998,5601.1799999999985,1073.2799999999982,434.21999999999855,5,203
30,0,long,none,200,none,atr2.5,1212,14115.119999999992,1.1668636543432531,50.41254125412541,-3161.03999999999,434.21999999999855,2847.159999999998,3928.159999999998,5173.179999999998,1073.2799999999982,434.21999999999855,5,203
30,0,long,none,200,none,atr2.0,1212,14106.619999999992,1.1667631705314316,50.41254125412541,-3161.03999999999,434.21999999999855,2847.159999999998,3919.659999999998,5173.179999999998,1073.2799999999982,434.21999999999855,5,203
60,0,long,none,130,none,rr1.5,695,9742.199999999992,1.2929794635897336,55.539568345323744,-1310.4199999999985,1327.579999999999,3034.08,2639.9400000000005,2306.7199999999993,433.87999999999965,433.87999999999965,5,63
10,2,long,vwap_slope,0,none,atr1.0,804,13594.039999999995,1.2296386740525618,41.16915422885572,-2506.7399999999934,432.4799999999991,472.47999999999865,2647.539999999999,4693.859999999999,5758.199999999999,432.4799999999991,5,145
10,2,both,vwap_slope,130,none,rr2.5,1477,25554.51999999999,1.2505124057681185,40.75829383886256,-3923.379999999997,430.9199999999986,1060.2599999999977,4303.559999999998,8614.819999999998,11144.96,430.9199999999986,5,246
15,1,short,vwap_slope,130,none,rr3.0,647,17854.719999999998,1.3834224886023705,41.26738794435858,-2910.9999999999945,429.0399999999993,3341.3399999999983,2687.699999999999,4213.379999999999,7183.26,429.0399999999993,5,101
15,1,long,none,200,none,rr3.0,1392,12555.919999999987,1.1211885822563574,44.03735632183909,-4493.019999999986,426.7799999999982,3164.619999999998,1188.0999999999976,3574.0399999999977,4202.379999999997,426.7799999999982,5,263
15,0,long,none,200,none,rr3.0,1394,13235.439999999988,1.1285032351446556,43.97417503586801,-4425.019999999986,425.7999999999986,3332.619999999998,1355.5999999999976,3762.0399999999977,4359.379999999997,425.7999999999986,5,263
60,1,long,vwap_slope,0,none,rr1.5,683,13212.079999999994,1.3129967241201226,56.95461200585652,-2004.3399999999965,424.43999999999915,1463.2599999999993,4995.26,4719.359999999999,1609.7599999999986,424.43999999999915,5,126
15,1,both,vwap_slope,200,adx,rr2.5,966,21137.159999999996,1.2731368568500792,45.13457556935818,-2641.6400000000003,424.3199999999991,4107.439999999999,3116.0999999999985,4392.719999999999,7735.359999999999,424.3199999999991,5,161
15,2,long,vwap_slope,200,none,rr1.5,777,6942.019999999995,1.1266914500855003,47.87644787644788,-2291.6599999999844,637.6799999999994,420.2599999999993,1260.5399999999986,1751.5799999999986,2871.9599999999987,420.2599999999993,5,146
60,0,both,vwap_slope,0,none,rr2.0,1299,21610.73999999999,1.2256380346921478,52.96381832178599,-3626.12000000011,419.2999999999987,3271.279999999998,5207.319999999998,6239.399999999998,6473.44,419.2999999999987,5,253
15,1,long,vwap_slope,200,adx,atr2.5,483,8082.579999999998,1.2139798616034576,45.54865424430642,-1906.0799999999963,418.7799999999993,806.6199999999992,1138.8199999999993,2751.3600000000006,2297.7800000000007,418.7799999999993,5,78
15,1,long,vwap_slope,200,adx,atr2.0,483,8082.579999999998,1.2139798616034576,45.54865424430642,-1906.0799999999963,418.7799999999993,806.6199999999992,1138.8199999999993,2751.3600000000006,2297.7800000000007,418.7799999999993,5,78
15,1,long,vwap_slope,200,adx,atr1.5,483,8480.079999999998,1.2245033571936497,45.54865424430642,-1906.0799999999963,418.7799999999993,806.6199999999992,1168.8199999999993,3118.8600000000006,2297.7800000000007,418.7799999999993,5,78
5,0,both,vwap_slope,200,none,atr1.0,1650,20195.49999999999,1.1744386315988773,31.75757575757576,-3027.0600000000018,417.41999999999825,484.1599999999985,3173.7799999999975,4673.659999999998,10280.96,417.41999999999825,5,316
15,1,short,vwap_slope,200,adx,atr1.0,483,15907.079999999994,1.3977786324405883,43.68530020703933,-1936.92,416.5399999999995,4122.32,1389.279999999999,2210.8599999999997,6764.58,416.5399999999995,5,79
10,0,long,none,130,none,rr3.0,1380,8861.79999999999,1.0934173933154985,39.63768115942029,-4875.419999999996,411.1799999999988,1178.8799999999978,513.8599999999976,4680.339999999998,2077.539999999998,411.1799999999988,5,229
30,1,long,none,200,none,atr1.0,1211,12889.35999999999,1.1514600581522694,50.206440957886045,-3193.03999999999,409.95999999999856,2667.159999999998,2891.159999999998,5123.679999999998,955.2799999999983,409.95999999999856,5,203
30,2,long,vwap_slope,200,none,atr2.0,685,9793.599999999997,1.2033039803039929,51.82481751824818,-2898.579999999999,408.87999999999937,588.8199999999989,4035.3599999999988,5013.859999999999,582.6999999999989,408.87999999999937,5,120
30,2,long,vwap_slope,200,none,atr1.5,685,10009.599999999997,1.207787894262666,51.82481751824818,-2898.579999999999,408.87999999999937,588.8199999999989,3821.8599999999988,5443.859999999999,582.6999999999989,408.87999999999937,5,120
30,2,long,vwap_slope,200,none,atr2.5,685,9801.099999999997,1.203459671760891,51.82481751824818,-2898.579999999999,408.87999999999937,588.8199999999989,4042.8599999999988,5013.859999999999,582.6999999999989,408.87999999999937,5,120
10,0,short,vwap_slope,130,none,atr2.5,722,23701.72,1.4531700866734834,38.22714681440444,-2936.70000000001,407.8599999999992,2643.1999999999994,2788.719999999999,6232.140000000001,9823.02,407.8599999999992,5,127
15,2,both,none,130,adx,atr1.0,1020,15770.699999999992,1.2002315828765793,41.66666666666667,-3218.7000000000758,407.3199999999987,5260.579999999998,4877.219999999998,2367.4999999999977,1446.0999999999995,407.3199999999987,5,135
10,0,both,vwap_slope,130,adx,rr2.0,948,15986.479999999992,1.243003263557749,43.03797468354431,-2993.199999999999,406.93999999999915,802.1599999999985,2797.5199999999986,4134.999999999998,6662.5999999999985,406.93999999999915,5,135
30,0,long,none,130,adx,rr2.5,626,9130.259999999997,1.2255937047064966,50.319488817891376,-2277.699999999988,941.9599999999994,4410.92,406.879999999999,1771.3599999999988,1755.8799999999994,406.879999999999,5,63
60,1,long,none,130,none,rr1.5,694,9424.439999999997,1.2830595676815366,55.3314121037464,-1317.4199999999985,1131.3199999999993,2941.08,2797.4400000000005,2148.2199999999993,406.37999999999965,406.37999999999965,5,63
30,0,long,none,130,adx,rr3.0,626,9906.259999999997,1.2447673881341583,50.319488817891376,-2249.199999999988,1109.4599999999994,4440.42,406.379999999999,2177.3599999999988,1846.3799999999997,406.379999999999,5,63
15,1,short,vwap_slope,200,adx,rr3.0,483,13871.579999999996,1.344646145620387,43.2712215320911,-1936.92,404.53999999999974,3413.3199999999997,1597.279999999999,2100.8599999999997,5405.08,404.53999999999974,5,79
60,1,long,vwap_slope,200,none,rr2.0,592,14507.419999999996,1.4783112708329895,57.770270270270274,-1853.799999999996,1562.159999999999,1420.6399999999994,5659.84,5461.539999999999,403.2399999999992,403.2399999999992,5,99
15,1,both,none,130,none,atr1.0,1608,28551.079999999987,1.2455666785073205,41.54228855721393,-2960.5999999999967,402.53999999999843,6576.779999999997,7365.239999999997,6014.5999999999985,6929.66,402.53999999999843,5,241
15,2,short,none,130,adx,atr2.5,758,13278.579999999993,1.226202579257731,39.44591029023747,-3100.6599999999926,402.2799999999992,7130.520000000001,2093.9599999999987,1145.4399999999987,2249.7599999999993,402.2799999999992,5,101
15,0,short,vwap_slope,200,adx,atr1.0,483,15941.579999999994,1.3995858154577765,43.2712215320911,-1929.42,400.0399999999995,3948.8199999999997,1463.779999999999,2289.3599999999997,6818.08,400.0399999999995,5,79
15,0,both,none,130,adx,atr2.0,1020,16607.699999999993,1.2124602621260483,41.17647058823529,-3378.0600000001905,399.81999999999925,5342.079999999998,5713.719999999998,2838.999999999998,438.10000000000036,399.81999999999925,5,135
5,0,both,vwap_slope,0,adx,atr2.5,1059,17500.839999999993,1.2254608585240472,31.72804532577904,-2659.000000000001,398.7999999999986,1192.0999999999985,4215.199999999999,1846.1199999999992,7405.599999999999,398.7999999999986,5,185
15,2,both,vwap_slope,200,adx,rr1.5,965,12533.899999999994,1.1689511787316622,48.39378238341968,-2681.1000000000004,396.31999999999914,2718.9399999999987,1207.3399999999983,1655.7199999999996,5160.859999999999,396.31999999999914,5,161
30,2,long,vwap_slope,200,none,rr3.0,693,9660.179999999997,1.199951317108186,51.80375180375181,-2898.579999999999,394.9599999999995,869.8799999999989,3022.9199999999987,4755.679999999999,616.7399999999989,394.9599999999995,5,124
15,2,long,vwap_slope,130,adx,rr1.5,431,7202.559999999999,1.2591285151601057,49.419953596287705,-1709.3799999999992,1221.7199999999998,394.5199999999993,813.7399999999993,1719.339999999999,1751.0599999999995,394.5199999999993,5,56
30,2,long,none,200,none,atr1.0,1210,12525.099999999991,1.1469853745732468,50.3305785123967,-3225.03999999999,393.9599999999989,2509.659999999998,2966.159999999998,5016.919999999998,821.7799999999983,393.9599999999989,5,203
